keyword,title,creator,abstract,date,subject,publisher,id
goth,"L'indice des prix à la consommation : au mois de juin, les prix augmentent de 0,4 %","Institut national de la statistique et des études économiques (France). Antenne (Mamoudzou, Mayotte). Auteur du texte","Comprend : Autres auteurs : Goth, Julia ; Sélémani, Rosemina ; Morando, Matthieu",2009,Consommation; Indice des prix; Indice des prix à la consommation,Insee Mayotte (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xrfhh
goth,"Roderic, le dernier des Goths / poème par Robert Southey,... ; traduit de l'anglais en vers français par le chevalier de Caqueray,...","Southey, Robert (1774-1843). Auteur du texte",Contient une table des matières,1840,,Perisse frères (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54426082
goth,De la littérature des Goths / [par Favre-Bertrand],Favre-Bertrand. Auteur du texte,Avec mode texte,1837,,impr. de Lador et Ramboz (Genève),https://gallica.bnf.fr/ark:/12148/bpt6k9756456h
goth,"Bibliothèque de feu M. A. Himly. Manuscrits. Incunables. Gothiques. Livres à figures sur bois. Livres en langue allemande. Impressions de Strasbourg. Alsatiques. Livres illustrés de toutes les époques. Livres avec illustrations en couleurs du XVIIIe siècle. Reliures aux armes. Protestantisme. Vente le 11 juin, salle 8, Hôtel Drouot. [Catalogue.]",,[Vente (Livres). 1928-06-11. Paris],1928,,impr. Lahure (Paris),https://gallica.bnf.fr/ark:/12148/bd6t54194002k
goth,"Catalogue de livres anciens rares et précieux : ouvrages gothiques, éditions originales, ouvrages à figure... dont la vente aura lieu le mardi 23 octobre...",,[Vente (Livres). 1860-10-23. Paris],1860,,Alvarès (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9813020q
goth,"Discours des misères de ce temps à la Royne mère du Roy : fac-similé de l'édition gothique inconnue conservée à la Bibliothèque nationale / Pierre de Ronsard ; publié par Alfred Pereire,...","Ronsard, Pierre de (1524-1585). Auteur du texte",[Discours des misères de ce temps (français)],1924,France -- 16e siècle,É. Champion (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k25835f
goth,"Ose-Trop-Goth : Torquémalade, parodie mêli-mélodrame-à-tics médicinaux","Hugo, Victor (1802-1885). Auteur du texte",,1882,,"chez un marchand de... et pour les amateurs de... romantiques, à l'aube du vingtième siècle (Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k123098m
goth,"Études gothiques / par Ch. Mourain de Sourdeval,...","Mourain de Sourdeval, Charles (1800-1879). Auteur du texte",Avec mode texte,1839,,impr. de Mame (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k57345630
goth,"Approbation et confirmation par le pape Léon X des statuts et privilèges de la confrérie de l'Immaculée Conception, dite Académie des Palinods, instituée à Rouen, / publiée d'après une édition gothique du XVIe siècle, avec une notice historique et bibliographique par Édouard Frère",Léon X (1475-1521 ; pape). Auteur du texte; Église catholique. Auteur du texte,[Acte pontifical],1864,Académie des Palinods (Rouen),impr. H. Boissel (Rouen),https://gallica.bnf.fr/ark:/12148/bpt6k54018038
goth,"Recherches sur l'origine et les divers établissemens des Scythes ou Goths, servant d'introduction à l'histoire ancienne et moderne de l'Europe ; accompagnées de plusieurs éclaircissemens sur la géographie ancienne de cette partie du monde ; ouvrage traduit sur l'original anglais de J. Pinkerton...","Pinkerton, John (1758-1826). Auteur du texte; Gossellin, Pascal-François-Joseph (1751-1830). Auteur du texte",Comprend : Lettre à M. Pinkerton sur la fausse configuration de l'Écosse dans la carte de Ptolémée [30 avril 1803],1804,,Impr. de la République (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9816177s
goth,Les Lévezou-de-Luzençon-de-Vesins / par le Vte de Royer Saint-Micaud,"Royer Saint-Micaud, André de (1870-19..). Auteur du texte",Avec mode texte,1903,Levezou de Luzençon de Vesins,"édité par les soins du ""Gotha français"" (Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k5624557r
goth,"L'Espagne des Goths et des Arabes, par Léon Geley,...","Geley, Léon. Auteur du texte",Contient une table des matières,1882,,L. Cerf (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k62099633
goth,"De la Succession des royaumes et des temps ; Et De l'origine et des actes des Goths / Jornandès ; trad. nouvelles, par M. A. Savagner,...",Jordanes. Auteur du texte,Collection : Bibliothèque latine française,1842,,C.-L.-F. Panckoucke (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5773567f
goth,Leçons professées à l'École du Louvre (1887-1896). Origines de l'art roman et gothique / Louis Courajod ; publiées sous la direction de MM. Henry Lemonnier et André Michel...,"Courajod, Louis (1841-1896). Auteur du texte; Michel, André (1853-1925). Auteur du texte; Brière, Gaston (1872-1962). Auteur du texte",Comprend : L'enseignement de Louis Courajod ; Bibliographie des travaux de Louis Courajod,1899-1903,,A. Picard et fils (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k98093863
goth,Description générale des monnaies des rois wisigoths d'Espagne / Aloïss Heiss,"Heiss, Aloïss. Auteur du texte",Avec mode texte,1872,Numismatique médiévale,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bd6t542002711
goth,Clarorum virorum epistolae CXVII . E bibliothecae Gothanae autographis. Cum praefatione Ern. Sal. Cypriani,,Contient une table des matières,1714,,(Lipsiae),https://gallica.bnf.fr/ark:/12148/bpt6k6218884w
goth,"De Literis & lingua Getarum, sive Gothorum . Item de notis Lombardicis. Quibus accesserunt specimina variarum linguarum, quarum indicem pagina quæ præfationem sequitur ostendit. Editore Bon. Vulcanio Brugensi.","Scaliger, Joseph-Juste (1540-1609). Auteur du texte",Comprend : [Poème],1597,,"Lugduni Batavorum, ex officina Plantiniana, apud Franciscum Raphelengium. M.D. XCVII.",https://gallica.bnf.fr/ark:/12148/bpt6k9763912d
goth,"L'art gothique : l'architecture, la peinture, la sculpture, le décor / Louis Gonse","Gonse, Louis (1846-1921). Auteur du texte",Contient une table des matières,1890,,May et Motteroz (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9683471v
goth,"Histoire de la législation des anciens Germains. Wisigoths, Baüvariens, Alamanns, Burgundions, Francs-saliens, Francs-ripuaires / par Garabed-Artin Davoud-Oghlou","Davoud Oghlou, Garabed Artin. Auteur du texte",Contient une table des matières,1845,,(Berlin),https://gallica.bnf.fr/ark:/12148/bpt6k9791498d
goth,L'ermite du Saint-Gothard / par M. O'Betnor,"O'Betnor, M.. Auteur du texte",Collection : Collection des romans populaires ; n° 9,1911,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k921239n
goth,"Glossaire de termes techniques d'architecture gothique, composé en anglais, d'après des documents officiels et des textes d'anciens écrivains, pour servir de complément aux oeuvres de A. Pugin et à tous les dictionnaires d'architecture, par Édouard James Willson. Traduit intégralement, remanié sous la forme d'un glossaire français-anglais, revu et augmenté... par Alphonse Le Roy,...","Willson, Edward James. Auteur du texte",Avec mode texte,1867,,(Paris et Liège),https://gallica.bnf.fr/ark:/12148/bpt6k1422323b
goth,"Histoire d'Espagne : temps primitifs, domination carthaginoise, romaine, visigothe, arabe / par Lucien Renard","Renard, Lucien (18..?-1855). Auteur du texte",Contient une table des matières,1855,Espagne -- Histoire,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5628062k
goth,"Catalogue de séries importantes de monnaies et médailles de provenances diverses, Allemagne-Autriche, Angleterre, Balkans, danemark, Espagne, Italie, Pologne, Portugal, Russie, Suède, Suisse, Asie, Afrique, Amérique, Pays-Bas septentrionaux et méridionaux, monnaies de l'époque de la migration des peuples, collection spéciale de monnaies des ostrogoths",,[Vente. Art. 1931-01-19 - 01-20],1931,,Jacques Schulman (Amsterdam),https://gallica.bnf.fr/ark:/12148/bpt6k3043260k
goth,Münzen-Sammlung. Prinz Philipp von Sachsen-Coburg-Gotha in Wien : 20 février 1928 / Léo Hamburger,,"Vendeur : Hamburger, Leopold. Vendeur",1928,Numismatique,Léo Hamburger (Francfort),https://gallica.bnf.fr/ark:/12148/bpt6k9791529h
goth,"Lex romana Visigothorum ; ad LXXVI librorum manu scriptorum fidem recognovit, septem ejus antiquis epitomis, quae praeter duas adhuc ineditae sunt, titulorum explanatione auxit, annotatione, appendicibus, prolegomenis instruxit Gustavus Haenel,... Editio post Sichardum prima",,Avec mode texte,1849,,B. G. Teubner (Lipsiae),https://gallica.bnf.fr/ark:/12148/bpt6k97655525
goth,"Catalogue de livres anciens et modernes dans tous les genres, impressions gothiques, reliures anciennes... / [expert] Emile Paul",,[Vente. Livres. 1888-11-26 - 1888-12-04. Paris],1888,,Labitte [et] E. Paul (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1243127p
goth,Almanach de Gotha : contenant diverses connaissances curieuses et utiles pour l'année ...,,Etat de collection : A58 (1821)-A147 (1910),1764,,Dieterich (Gotha),https://gallica.bnf.fr/ark:/12148/cb32686676p/date
goth,"Voltaire et Rousseau : ouvrage accompagné de Lettres entièrement inédites de Voltaire, d'Helvétius, de Hume, etc., et orné de deux portraits gravés sur acier / par Henry lord Brougham,...","Brougham, Henry (1778-1868). Auteur du texte; Helvétius, Claude-Adrien (1715-1771). Auteur du texte; Hume, David (1711-1776). Auteur du texte; Voltaire (1694-1778). Auteur du texte; Voltaire (1694-1778). Auteur du texte","Comprend : [Lettre d'Helvétius à M. l'abbé Le Blanc] ; [Lettres à M. l'abbé Le Blanc, historiographe des bâtiments du Roi] ; [Lettres de Voltaire à Louise de Saxe-Gotha] ; [Lettre à M. le Président Hénault]",1845,Voltaire,Amyot (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5369282n
goth,"Grammaire comparée des langues indo-européennes : comprenant le sanscrit, le zend, l'arménien, le grec, le latin, le lithuanien, l'ancien slave, le gothique et l'allemand,. Tome 4 / par M. François Bopp ; traduite sur la deuxième édition et précédée d'une introduction par M. Michel Bréal,...","Bopp, Franz (1791-1867). Auteur du texte",Contient une table des matières,1885-1889,Linguistique comparée; Avestique (langue) -- Grammaire; Arménien (langue) -- Grammaire,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k57745685
goth,"Recueil de toutes les pièces qui ont été publiées à l'occasion du discours de M. J.-J. Rousseau sur cette question proposée par l'academie de Dijon pour le prix de l'année 1750. ""Si le rétablissement des sciences & des arts a contribué à épurer les moeurs"". Tome 1 / . Tome premier-[second].","Rousseau, Jean-Jacques (1712-1778). Auteur du texte",Avec mode texte,1753,,"A Gotha, chez Jean Paul Mevius. 1753. Avec privilege de Sa Maj. le roi de Pol. & de Saxe.",https://gallica.bnf.fr/ark:/12148/bd6t5780865s
goth,Courrier des statistiques d'avril 1983,Institut national de la statistique et des études économiques (France). Département de la coordination statistique et comptable. Auteur du texte,"Comprend : Autres auteurs : Degueuzer, François ; Senglet, Jean-Jacques ; Lery, Alain ; Grais, Bernard ; Raoult, J. P. ; Dollé, Michel ; Hébert, Michel ; Seys, Baudouin ; Riffard, Jean-Pierre ; Deville, Jean-Claude ; Lemel, Yannick ; Villac, Michel ; Lebouteux, Geneviève ; Chantry, Emmanuel ; Desrosières, Alain ; Arkhipoff, Oleg ; Gourio, Françoise ; Burdin, Sylvie ; Pommier, Philippe ; de Beaufort, François ; Caracosta, Léda ; Goth, Claude - Le Service d'étude des stratégies et des statistiques industrielles / Michel Dollé, Michel Hébert - L'Organisation de la statistique officielle en Suisse / Jean-Jacques Senglet - Les banques de données de l'Office statistique des communautés européennes : CRONOS, COMEXT / François Degueuzer - L'inventaire et la surveillance du patrimoine naturel : organisation, méthodologie et stratégie. / François de Beaufort - Les travaux statistiques du SCEES dans le secteur fruits et légumes / Emmanuel Chantry, Claude Goth - Un outil d'analyse du système productif : le modèle AVATAR / Jean-Pierre Riffard - Compte rendu d'activité / Léda Caracosta, Geneviève Lebouteux - SIRENE - Secteur public / Philippe Pommier - Recensement général de la population de 1982 : aperçu de l'exploitation en cours / Alain Lery - ADELI : un répertoire des personnels concourant à l'action sanitaire et sociale / Sylvie Burdin - Deux nouvelles nomenclatures pour mieux connaître la structure des ménages / Michel Villac - La banque de données locales de l'INSEE / Françoise Gourio - La 3- conférence de la population pour l'Asie et le Pacifique / Alain Léry - BIT - Treizième Conférence internationale des statisticiens du travail / Bernard Grais - La journée d'étude ""Statistique et sociologie"" / Alain Desrosières, Yannick Lemel - Conférence régionale africaine IARIW/CEA / Oleg Arkhipoff - Troisième rencontre franco-belge de statisticiens (analyse chronologique) / J. P. Raoult - Colloque national ""recherches et familles"" / Jean-Claude Deville - Première édition de la ""nomenclature des professions et catégories socio-professionnelles-PCS"" / Baudouin Seys",1983,Administration; Organisation statistique,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z96q2
goth,"Catalogue général du musée de sculpture comparée au palais du Trocadéro (moulages), par Camille Enlart, Jules Roussel... Nouvelle édition. Trente-deux planches, d'après les clichés Lévy-Neurdein. II. France. Style gothique","Enlart, Camille (1862-1927). Auteur du texte; Roussel, Jules (1865-19..). Auteur du texte",Avec mode texte,1926,,,https://gallica.bnf.fr/ark:/12148/bpt6k30414649
goth,"L'architecture religieuse en France à l'époque gothique. Tome 1 / R. de Lasteyrie,... ; ouvrage posthume publié par Marcel Aubert,...","Lasteyrie, Robert de (1849-1921). Auteur du texte",Appartient à l’ensemble documentaire : GTextes1,1926-1927,Architecture chrétienne -- France -- Moyen âge; Architecture gothique -- France,A. Picard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9687694s
goth,"Temples anciens et modernes, ou Observations historiques et critiques sur les plus célèbres monumens d'architecture grecque et gothique. Partie 1 / , par M. L. M.","Avril, Louis (1722-179.?). Auteur du texte",Appartient à l’ensemble documentaire : GTextes1,1774,,"Musier fils (Londres, et se trouve à Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k10403417
goth,"L'École chrétienne de Séville, sous la monarchie des Visigoths, recherches pour servir à l'histoire de la civilisation chrétienne chez les barbares, par l'abbé Jos.-Christian-Ernest Bourret,...","Bourret, Joseph-Christian-Ernest (1827-1896). Auteur du texte",Appartient à l’ensemble documentaire : BisThLet,1855,,C. Douniol (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k53284286
goth,"L'Art gothique au XIXe siècle, par A. Reichensperger. Traduit de l'allemand... par Camille Nothomb. Précédé d'une préface de P. de Haulleville","Reichensperger, August (1808-1895). Auteur du texte",Avec mode texte,1867,,F. Devaux (Bruxelles),https://gallica.bnf.fr/ark:/12148/bd6t54121290
goth,"Histoire de Bearn, contenant l'origine des rois de Navarre, des ducs de Gascogne, marquis de Gothie, princes de Bearn, comtes de Carcassonne, de Foix & de Bigorre . Avec diverses observations geographiques, & historiques, concernant principalement lesdits païs. Par Me Pierre de Marca, conseiller du Roi en ses conseils d'Estat & privé, & president en sa cour de parlement de Navarre","Marca, Pierre de (1594-1662). Auteur du texte",Appartient à l’ensemble documentaire : Aquit1,1640,"Béarn (Pyrénées-Atlantiques, France) -- Histoire","A Paris, chez la Veuve Jean Camusat, ruë Sainct Jacques, à la Toison d'or. M. DC. XL. Avec privilège du Roy",https://gallica.bnf.fr/ark:/12148/bpt6k118332b
goth,"Loi de Vestrogothie (Codex antiquior), traduite et annotée par Ludovic Beauchet,...",,Contient une table des matières,1885,,L. Larose et Forcel (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k57347161
goth,Sammlung Bernhard Heilbrunn + Gotha : 5 octobre 1931 / Robert Ball,,"Vendeur : Ball, Robert. Vendeur",1931,Numismatique,Robert Ball (Berlin),https://gallica.bnf.fr/ark:/12148/bd6t54189535z
goth,Le mystère gothique : des runes aux cathédrales / Gérard de Sède,"Sède, Gérard de (1921-2004). Auteur du texte",Collection : Les énigmes de l'univers ; 91,1976,,R. Laffont (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k33657443
goth,La Cité du chariot : Rennes-le-Château ou le mythe de l'or / Jean-Alain Sipra,"Sipra, Jean Alain (1934-....). Auteur du texte",Collection : L'Aquatinte,1986,"Wisigoths -- France (sud-ouest) -- 5e siècle; Villes disparues, en ruine, etc. -- Aude (France); Rennes-le-Château (Aude, France) -- 5e siècle",Privat (Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k33557650
goth,"Études d'histoire et d'archéologie rouergates. 2, La Cathédrale pré-gothique de Rodez / par Louis Bousquet,...","Bousquet, Louis (1895-1968). Auteur du texte",Appartient à l’ensemble documentaire : RsAlis000,1948,Rouergue; Rodez,(Rodez),https://gallica.bnf.fr/ark:/12148/bpt6k3343470c
théodoric le grand,"La Vie de Cassiodore, chancelier et premier ministre de Théodoric le Grand... avec un abrégé de l'histoire des princes qu'il a servis et des remarques sur ses ouvrages","Sainte-Marthe, Denis de (1650-1725). Auteur du texte",Appartient à l’ensemble documentaire : CentSev001,1695,,J.-B. Coignard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k8726869g
alaric,"Alaric, ou Rome vaincue , poème héroïque... par M. de Scudéry,...","Scudéry, Georges de (1601-1667). Auteur du texte",Appartient à l’ensemble documentaire : BmLHav000,1654,,A. Courbé (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k71340q
alaric,"Amalaric , tragédie, en cinq actes, en vers","Vionnet, Barthélemi (1704-176.?). Auteur du texte",Avec mode texte,1743,,"A Paris, chez Prault, pere. M.DCC.XLIII",https://gallica.bnf.fr/ark:/12148/bpt6k5625987k
vandales,Pour l'art contre les vandales... / Georges Grosjean,"Grosjean, Georges (1865-1934). Auteur du texte",Avec mode texte,1910,,Jouve (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1177752n
vandales,"Vandales et vautours ou l'invasion, par un franc-tireur du corps Lipowski (2 mars 1871.) / Auguste Foubert","Foubert, Auguste. Auteur du texte",Avec mode texte,1871,,(Rennes),https://gallica.bnf.fr/ark:/12148/bpt6k6360900p
vandales,"L'Algérie : histoire des guerres des Romains, des Byzantins et des Vandales... / par M. Dureau de La Malle,...","Dureau de La Malle, Adolphe (1777-1857). Auteur du texte",Contient une table des matières,1852,Algérie -- Histoire,Firmin-Didot frères (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k49927g
vandales,"Médailles grecques, romaines, ostrogothes, vandales et byzantines provenant du cabinet de M. P***... / [expert] H. Hoffmann",,[Vente. Art. 1873-05-19 - 1873-05-20. Paris],1873,,[s.n.] (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k12410499
vandales,"Aperçu historique sur la tribu des Kroumirs sous les carthaginois, les romains, les vandales, les arabes et les turcs / par Marcelli",Marcelli. Auteur du texte,Avec mode texte,1876-1886,,impr. de Moquet (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k58040480
vandales,"[Antiquités chypriotes. Bijoux et verres antiques Médailles grecques, romaines, ostrogothes, vandales et byzantines provenant du Cabinet de M. P***]",,"Vendeur : Delbergue-Cormont, Victorien (1816-188.?). Vendeur",1873,,H. Hoffmann (Paris?),https://gallica.bnf.fr/ark:/12148/bd6t5382715g
vandales,"Les Kabaïles comparés aux Numides et aux Vandales / par M. Édouard Lapène,...","Lapène, Edouard (1790-1854). Auteur du texte",Avec mode texte,18..,,Anselin et Gaultier-Laguionie (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54614825
vandales,"La Ssituation religieuse de l'Afrique romaine depuis la fin du IVe siècle jusqu'à l'invasion des Vandales (429) / par F. Ferrère,...","Ferrère, F.. Auteur du texte",Avec mode texte,1897,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9379280
vandales,"Escarmouches : au pays romand, contre les Vandales, les artistes et le public, questions religieuses / Paul Seippel","Seippel, Paul (1858-1926). Auteur du texte",Avec mode texte,1910,,Payot (Lausanne),https://gallica.bnf.fr/ark:/12148/bpt6k14150533
vandales,Les vandales du Louvre / par le docteur F. Jousseaume,"Jousseaume, Félix (1835-1921). Auteur du texte",Appartient à l’ensemble documentaire : BibINHA,1910,Louvre. Peinture. 1910; Peinture. 1910,A. Maloine (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6524767s
lombards,Lettre de Philippe le Hardi sur les Lombards établis à Saint-Omer (1277) / par M. Pagart d'Hermansart,Philippe III (1245-1285 ; roi de France). Auteur du texte,Appartient à l’ensemble documentaire : NordPdeC1,1896,,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k67257d
lombards,"Adresse de la section des Lombards à l'Assemblée nationale, prononcée par P. M. Joly à la séance du... 8 septembre 1792...",Paris. Section des Lombards. Auteur du texte,[Acte. 1792-09-08],1792,Paris (France) -- 1789-1799 (Révolution) -- Sources,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6536970v
lombards,"Le dernier roi des Lombards, ou Rome délivrée : drame en 5 actes et en vers / par Camille Appert","Appert, Camille (1852-1938). Auteur du texte",,1882,,Bray et Retaux (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k295703
lombards,Les chemins lombards / D. Fontaine,"Fontaine, Désiré. Auteur du texte",,1862,Chemins de fer -- Lombardie (Italie); Chemins de fer -- Autriche,E. Dentu (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k28457c
lombards,Chant des Italiens-Lombards contre les privilégiés de l'Autriche : hymne national. / paroles de M. Émile Escourrou,"Escourrou, Émile. Auteur du texte",Avec mode texte,1859,,impr. de Polère (Carcassonne),https://gallica.bnf.fr/ark:/12148/bpt6k9772968r
lombards,Qu'ont fait les lombards pour les français ? Tout . Quelle sera leur récompense ? La liberté,,Avec mode texte,,"France (1795-1799, Directoire)",Impr. de L. Veladini (Milan),https://gallica.bnf.fr/ark:/12148/bpt6k6270921w
lombards,"Mémoires sur l'histoire du droit des Lombards, par Eugène de Rozière,... 1er mémoire. [Du code de Rotharis.]","Rozière, Eugène de (1820-1896). Auteur du texte",Avec mode texte,1864,,A. Durand (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k62986333
lombards,Les citoyens composant la section des Lombards à la convention nationale. (25 thermidor an II.),,Avec mode texte,1794,"Paris (France) (1789-1799, Révolution)",Impr. de Mayer (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k62598315
lombards,"Discours prononcé à l'assemblée générale de la section des Lombards , le 18 janvier 1791, par M. Trotereau,...","Trotereau, Rémy. Auteur du texte",Avec mode texte,1791,France -- 1789-1799 (Révolution),impr. du Journal gratuit (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6260297b
lombards,Adresse des Lombards et Vénitiens au gouvernement de la république française,,Avec mode texte,,"France (1848-1852, 2e République)",Impr. de Guiraudet et Jouaust (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5695791q
lombards,"Discours prononcé à l'assemblée générale de la section des Lombards, le 10 germinal",,Avec mode texte,1794,"Paris (France) (1789-1799, Révolution); Paris (France) -- District des Lombards",(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5427398f
lombards,"Choléra-morbus, histoire du malade de la rue des Lombards, par A. Legrand,...","Legrand, Alexandre (17..?-1862). Auteur du texte",Appartient à l’ensemble documentaire : Picardi1,1832,Choléra,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5426739n
lombards,"Pertharite, roy des Lombards, tragédie (par P. Corneille)","Corneille, Pierre (1606-1684). Auteur du texte",Avec mode texte,,,,https://gallica.bnf.fr/ark:/12148/bpt6k5458772q
royaume lombard,"Souvenirs de la guerre de Lombardie pendant les années 1848 et 1849 / par M. Talleyrand-Périgord, duc de Dino,...","Talleyrand-Périgord, Alexandre-Edmond de (1815-1894). Auteur du texte",,1851,Guerre -- Lombardie (Italie) -- 19e siècle; Royaume lombard-vénitien,J. Dumaine (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k282585
royaume lombard,"Établissement et conservation des prairies dans le royaume lombard-vénitien, d'après les Nouveaux éléments d'agriculture de Filippo Ré,... / traduits par Phelippe Beaulieux,...","Re, Filippo (1763-1817). Auteur du texte",Avec mode texte,1849,,impr. de Crapelet (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k97984122
francs,Vivent les francs-maçons : cantique maçonnique / [signé : Cauchois],"Cauchois, Henri. Auteur du texte",Avec mode texte,1852,,impr. de Bachelier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k329060m
francs,Francs ou euros : dans quelle monnaie comptons-nous ?,Institut national de la statistique et des études économiques (France). Auteur du texte,"Comprend : Autres auteurs : Theulière, Maël",2008,Comportement des consommateurs,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zt3gv
francs,"Emprunt national de 3 milliards : émission d'obligations d'État à 70 francs, remboursables à 100 ; lots et primes / [signé : P. Duplan, G. de Sainte-Gertrude]","Duplan, Paul (1806-1878). Auteur du texte; Sainte-Gertrude, G. de (banquier). Auteur du texte",Avec mode texte,1872,France -- 1870-1940 (3e République),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5458396r
francs,Francs-Tireurs de l'Ariège. Dossier des documents officiels concernant la compagnie,,Appartient à l’ensemble documentaire : MidiPyren1,1870,"France (1870-1940, 3e République)",(Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k5439431h
francs,Tableau de réduction des réaux en Francs et centimes,,Avec mode texte,1858,,Impr. de N. Chaix et Cie (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9762082n
francs,"Instruction relative aux bons de la défense nationale à 5 francs et à 20 francs émis en exécution du décret du 10 août 1915 / Ministère du Commerce, de l'Industrie, des Postes et Télégraphes, Postes de télégraphes, Direction de la comptabilité, 1er bureau",,Contient une table des matières,1915,,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9768486j
francs,Acrostiche. Les rois francs au Ve siècle / [Signé : Pierre Ferrand.],"Ferrand, Pierre (01). Auteur du texte",Avec mode texte,1864,,(Mantes),https://gallica.bnf.fr/ark:/12148/bpt6k6121107j
francs,Lettres patentes sur le décret de l'Assemblée nationale concernant la perception des droits d'aides à Beauvais sur les bestiaux les jours de francs-marchés,Louis XVI (1754-1793 ; roi de France). Auteur du texte; France. Auteur du texte,[Acte royal. 1790-06-28. St.-Cloud],1790,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k30720323
francs,"Emprunt de la Paix. 5 milliards de francs. Émission de 100.000.000 de bons solidaires de 50 francs frappés d'un droit de change de 0,50 cs à chaque transmission... Nouveau système financier présenté au Gouvernement et à l'Assemblée nationale, par Prosper Maubert. Juin 1871","Maubert, Prosper. Auteur du texte",Avec mode texte,,,Office de publicité (Bruxelles),https://gallica.bnf.fr/ark:/12148/bpt6k5458361j
francs,"Les plans d'épargne d'entreprise au 1er janvier 1995 : des versements d'un million de salariés et une épargne de 9,5 milliards de francs","France. Ministère du travail, du dialogue social et de la participation. Direction de l'animation de la recherche, des études et des statistiques. Auteur du texte","Comprend : Autres auteurs : Fagnot, Olivier",1997,Participation aux résultats de l'entreprise; Entreprises,Dares (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zw99j
francs,Les résultats courants avant impôts des exploitations du RICA en 1998 : 547 000 francs pour la viticulture sous AOC et 62 000 pour le hors sol,"France. Ministère de l'agriculture, de la pêche et de l'alimentation. Auteur du texte",Appartient à l’ensemble documentaire : BnSP000,2000,Agriculture -- Méthodes statistiques; Exploitations agricoles; Investissements,SSP (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06znh84
francs,Les échanges extérieurs de la France en 1997 : un excédent record de 256 milliards de francs,Institut national de la statistique et des études économiques (France). Auteur du texte,"Comprend : Autres auteurs : Tyrman, Henri ; Vincent, Micheline",1998,Comptabilité nationale; Commerce extérieur; Balance commerciale,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0702grd
francs,"En 1998, le m3 varie de 11 à 23 francs pour un même service en zone rurale : le prix de l'eau à la source","France. Ministère de l'agriculture, de la pêche et de l'alimentation. Auteur du texte",Appartient à l’ensemble documentaire : BnSP000,2001,Eau -- Épuration; Eau; Gestion des ressources en eau,SSP (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06znhxp
