keyword,title,creator,abstract,date,subject,publisher,id
angles,"La Goniométrie ou L'art de tracer sur le papier des angles dont la graduation est connue et d'évaluer le nombre de degrés d'un angle déjà tracé , accompagné d'une table des cordes pour le rayon 10000 ; par L.-B. Francoeur,...","Francoeur, Louis-Benjamin (1773-1849). Auteur du texte",Avec mode texte,1820,,impr. de Huzard-Courcier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k853845d
angles,"La Coutume de Barège, conférée avec les usages ou coutume non écrite du pays de Lavedan, de la ville de Lourde, de la baronnie des Angles, marquisat de Benac et autres endroits dépendants de la province de Bigorre... Par Me G. Nogués,...",,Appartient à l’ensemble documentaire : RsAlis000,17..,"Sources thermales -- Pyrénées -- 18e siècle; Cures thermales -- Pyrénées -- 18e siècle; Eaux minérales -- Pyrénées -- 18e siècle; Stations climatiques, thermales, etc. -- Pyrénées -- 18e siècle; Barèges (Hautes-Pyrénées, France); Cauterets (Hautes-Pyrénées, France); Bagnères-de-Luchon (Haute-Garonne, France)",de l'impr. de Me J. Fr. Desclassan (A Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k53403478
jutes,"Études sur le travail des lins, chanvres, jutes, etc. (historique, culture, rouissage, teillage, commerce, peignage, préparations, filature, etc.). Agronomie du lin / par Alfred Renouard fils,...","Renouard, Alfred (1849-1933). Auteur du texte",Avec mode texte,1879,,(Lille),https://gallica.bnf.fr/ark:/12148/bpt6k3051953h
huns,"Histoire générale des Huns, des Turcs, des Mogols et des autres Tartares occidentaux,... par M. Deguignes,.... Tome 1,Partie 2","Guignes, Joseph de (1721-1800). Auteur du texte",Avec mode texte,1756-1758,,Desaint et Saillant (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1510021t
huns,"Camp de Châlons : Attila, roi des Huns, Napoléon III, empereur des Français : la barbarie et la civilisation ou le Camp d'Attila et le camp de Napoléon III (dans les champs catalauniques ou plaines de Châlons), Ve et XIXe siècles, d'après Ammien Marcellin, Sidoine Appollinaire... : terminé par un mot sur Napoléon Ier,... / par M. Adolphe Guérard,...","Guérard, Adolphe (18..-1868). Auteur du texte",Appartient à l’ensemble documentaire : ChArdenn1,1858,"Attila (0395?-0453 ; roi des Huns); Napoléon III (1808-1873 ; empereur des Français); Bataille des Champs catalauniques (451); Mourmelon, Camp de (Marne, France) -- Histoire; France (1852-1870, Second Empire)","Eugène Laurent, imprimeur-libraire-éditeur (Châlons-sur-Marne)",https://gallica.bnf.fr/ark:/12148/bpt6k5860091d
huns,"Attila dans les Gaules, en 451 / par un ancien élève de l'école Polytechnique","Journeux (17..?-18.. ; polytechnicien, ingénieur en chef du département des Vosges). Auteur du texte",,1833,Attila (0395?-0453 ; roi des Huns); Rome -- 3e-6e siècle (Grandes invasions); Gaule -- 58 av. J.-C.-511,Casilian-Goeury (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k28122w
huns,"Les Huns à Oradour-sur-Glane. Haute-Vienne, France : album édité par le Mouvement de Libération nationale à Limoges au profit du Centre d'entr'aidesociale pour la résistance / [rédigé par L.-H. Fellot] ; [documents rassemblés par MM. Léonie,..., Reynaud,..., Jacques,...] ; [présentation et mise en page par M. J. De Paepe] ; [M. Dupeyron, chargé de l'illustration]",,Avec mode texte,1945,"Oradour-sur-Glane, Massacre d' (1944); Guerre mondiale (1939-1945) -- Mouvements de résistance -- France (centre); France -- 1940-1945 (Occupation allemande)",Société P. E. R. F. R. A. C. (Limoges),https://gallica.bnf.fr/ark:/12148/bd6t542038140
huns,"Une excursion aux eaux d'Ahunski (pays Basque) / par U. Barberen,...","Barberen, Ulysse. Auteur du texte",Appartient à l’ensemble documentaire : Aquit1,1853,,impr. de É. Vignancour (Pau),https://gallica.bnf.fr/ark:/12148/bpt6k6507574m
huns,"Supplément à l'histoire générale des Huns, des Turks et des Mogols... par Jozef J. S. Senkowski,...",Moḥammad Yousouf ibn Kvadjah Baqā. Auteur du texte,Avec mode texte,1824,,Académie impériale des sciences (Saint-Pétersbourg),https://gallica.bnf.fr/ark:/12148/bd6t54205354d
huns,Attila : le Fléau de Dieu / Philippe Guilhaume,"Guilhaume, Philippe (1942-1994). Auteur du texte",Collection : Les grands conquérants,1994,Attila (0395?-0453 ; roi des Huns); Huns,Éd. France-Empire (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k33349207
huns,"Ces fameux Champs catalauniques ! : nouvelle version de la bataille d'Attila localisée à Mauriac (Moirey) devenu Dierrey-Saint-Julien (Aube)... (Avec une bibliographie inédite (1951 à 1964) et une iconographie auboise de Saint-Loup...) / Gabriel Groley,... ; notes de Jean Amsler,...","Groley, Gabriel (1889-1991). Auteur du texte",Contient une table des matières,1964,"Attila (0395?-0453 ; roi des Huns); Bataille des Champs catalauniques (451); Dierrey-Saint-Julien; Loup, Saint",la Renaissance (Troyes),https://gallica.bnf.fr/ark:/12148/bpt6k3373917j
attila,Attila : grand opéra en quatre actes et huit tableaux / paroles françaises de M. Louis Danglas ; musique de G. Verdi...,"Danglas, Louis (1821-1873). Auteur du texte","Collection : Répertoire de la scène française ; 18e année, 51",1850,,J.-A. Lelong (Bruxelles),https://gallica.bnf.fr/ark:/12148/bpt6k6114365b
attila,Attila : A propos d'un drame nouveau... / Henri de Bornier,"Bornier, Henri de (1825-1901). Auteur du texte",Avec mode texte,1880,,E. Dentu (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k56878900
attila,Les noces d'Attila : drame en quatre actes en vers (6e éd.) / Vte Henri de Bornier,"Bornier, Henri de (1825-1901). Auteur du texte",Avec mode texte,1880,,E. Dentu (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9613625c
attila,Les noces d'Attila : drame en quatre actes en vers (2e éd.) / Vte Henri de Bornier,"Bornier, Henri de (1825-1901). Auteur du texte",Avec mode texte,1880,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9390595
attila,"Attila, ballo eroico tragico, diviso in cinque atti ... Di Domenico Ballon,...","Ballon, Domenico (17..-18..?). Auteur du texte",Avec mode texte,,,[s.n.],https://gallica.bnf.fr/ark:/12148/bpt6k310471v
attila,Attila de Gerando / [Signé : Élisée Reclus],"Reclus, Élisée (1830-1905). Auteur du texte",Appartient à l’ensemble documentaire : GTextes1,1898,,C. Delagrave (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k656827
attila,"Attila, ou le Fléau de Dieu, roman historique, par M. de Beaunoir. Tome 1","Beaunoir, De (1746-1823). Auteur du texte",Avec mode texte,1823,,B. Mondor (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k56580573
attila,"Deuxième leçon sur les invasions germaniques en France. Attila et la bataille de Chalons-sur-Marne / par M. Combes,...","Combes, François (1816-1890). Auteur du texte",Appartient à l’ensemble documentaire : Aquit1,1871,Mérovée (04..-....),(Bordeaux),https://gallica.bnf.fr/ark:/12148/bpt6k63549635
attila,La veuve d'Attila / par Marcel Tissot,"Tissot, Marcel. Auteur du texte",Avec mode texte,1881,,Blériot frères (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k65579536
attila,"Histoire d'Attila et de ses successeurs jusqu'à l'établissement des Hongrois en Europe : suivie des légendes et traditions. Tome 1 / par M. Amédée Thierry,...","Thierry, Amédée (1797-1873). Auteur du texte",Contient une table des matières,1856,,Didier et Cie (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5403823n
attila,"Attila dans les Gaules, en 451 / par un ancien élève de l'école Polytechnique","Journeux (17..?-18.. ; polytechnicien, ingénieur en chef du département des Vosges). Auteur du texte",,1833,Attila (0395?-0453 ; roi des Huns); Rome -- 3e-6e siècle (Grandes invasions); Gaule -- 58 av. J.-C.-511,Casilian-Goeury (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k28122w
attila,"Histoire d'Attila et de ses successeurs jusqu'à l'établissement des Hongrois en Europe : suivie des légendes et traditions. Tome 2 / par M. Amédée Thierry,...","Thierry, Amédée (1797-1873). Auteur du texte",Contient une table des matières,1872,,Didier et Cie (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54059226
attila,"Chant gaulois du Ve siècle dédié aux Français du XIXe et suivi d'une notice historique sur l'invasion d'Attila dans les Gaules, par G. L.",,Avec mode texte,1814,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5425966x
attila,"Camp de Châlons : Attila, roi des Huns, Napoléon III, empereur des Français : la barbarie et la civilisation ou le Camp d'Attila et le camp de Napoléon III (dans les champs catalauniques ou plaines de Châlons), Ve et XIXe siècles, d'après Ammien Marcellin, Sidoine Appollinaire... : terminé par un mot sur Napoléon Ier,... / par M. Adolphe Guérard,...","Guérard, Adolphe (18..-1868). Auteur du texte",Appartient à l’ensemble documentaire : ChArdenn1,1858,"Attila (0395?-0453 ; roi des Huns); Napoléon III (1808-1873 ; empereur des Français); Bataille des Champs catalauniques (451); Mourmelon, Camp de (Marne, France) -- Histoire; France (1852-1870, Second Empire)","Eugène Laurent, imprimeur-libraire-éditeur (Châlons-sur-Marne)",https://gallica.bnf.fr/ark:/12148/bpt6k5860091d
attila,"Portrait d'Attila , par Mme la baronne de Staël-Holstein. Suivi d'une épître à M. de Saint-Victor sur les sujets que le règne de Buonaparte offre à la poésie. Par Louis-Aimé Martin,...","Staël-Holstein, Germaine de (1766-1817). Auteur du texte; Martin, Louis-Aimé (1782-1847). Auteur du texte",Comprend : Épître à M. de Saint-Victor sur les sujets que le règne de Buonaparte offre à la poésie,1814,,impr. librairie stéréotype (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5796287n
attila,"A la jeunesse française. L'Allemagne au pilori : honte et crime de la Prusse depuis Attila jusqu'à nos jours, par L.-F.-C. Layaume,...","Layaume, L.-F.-C.. Auteur du texte",Avec mode texte,1871,,tous les libraires (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5452756r
attila,Guerres de France et d'Allemagne depuis Attila jusqu'à nos jours / par Mlle Bailly,"Bailly, Mlle. Auteur du texte",Avec mode texte,1870,,impr. A.-E. Rochette (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k63589672
attila,"Premier chant de la Buonapartide, ou Les crimes de l'Attila des Français , poëme didactique, historique et national en 12 chants, par M. Courtois. Dédié au roi Louis XVIII, surnommé le Désiré","Courtois, J.-F.-J. (artiste dramatique). Auteur du texte",Appartient à l’ensemble documentaire : LangRous1,1816,,"A Perpignan, chez P. Tastu, imprimeur du Roi, de S. A. R. monseigneur le duc d'Angoulême, et de la préfecture. 1816.",https://gallica.bnf.fr/ark:/12148/bpt6k6553104q
attila,"La Bonapartide, ou le Nouvel Attila, tableau historique et national, en vers et en douze livres. avec des notes à la fin de chacun, par J.-F.-I. Courtois","Courtois, J.-F.-J. (artiste dramatique). Auteur du texte",Avec mode texte,1818,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54451355
attila,Ouverture d'Attila / transcrite pour le piano à quatre mains par l'auteur E. M. Delaborde ; [orn. par L. Denis],"Delaborde, Eraïm Miriam (1839-1913). Compositeur","Titre uniforme : Delaborde, Eraïm Miriam (1839-1913). Compositeur. [Ouverture d'Attila. Piano (4 mains)]",1879,,Choudens père et fils (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k887574z
attila,"Les Ancêtres d'Attila, étude historique sur les races scythiques, par A. Földváry","Földváry, A.. Auteur du texte",Contient une table des matières,1875,,Sandoz et Fischbacher (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5795953z
attila,"La force physique, culture rationnelle, méthode Attila, méthode Sandow, méthode Desbonnet, la santé par les exercices musculaires mis à la portée de tous / par le professeur Desbonnet,...","Desbonnet, Edmond (1868-1953). Auteur du texte",Avec mode texte,1901,,Berger-Levrault (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5775480g
attila,"La force physique : culture rationnelle, méthode Attila, méthode Sandow, méthode Desbonnet, la santé par les exercices musculaires mis à la portée de tous (6e édition) / par le professeur Desbonnet,...","Desbonnet, Edmond (1868-1953). Auteur du texte",Contient une table des matières,1909,,Berger-Levrault (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3362655m
attila,"Théâtre choisi. Supplément au ""Théâtre classique"", comprenant : 1°Nicomède accompagné d'un commentaire suivi ; 2°des extraits de Médée, Pompée, Le Menteur, Rodogune, Héraclius, Don Sanche, Oedipe, La Toison d'Or, Sertorius, Othon, Sophonisbe, Agésilas, Attila, avec notes, analyses et appréciations littéraires. Par le P. A. Sengler,... Édition classique... / P. Corneille","Corneille, Pierre (1606-1684). Auteur du texte",Contient une table des matières,1890,,J. Lefort (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k55682142
attila,"Un petit-fils d'Attila, invasion de 1870-1871 : poème en six chants... / par le Dr Gaillot,...","Gaillot, Docteur (18..-18..? ; médecin et poète). Auteur du texte",Contient une table des matières,1873,,Godet jeune (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k57190831
attila,La fin tragique des Nibelons ou Les Bourguignons à la cour d'Attila : poème / traduit du thyois ou vieux allemand et mis en lumière par J. L. Bourdillon,,[Nibelungenlied (français). 1852],1852,,J. Cherbuliez (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1424867v
attila,Attila : le Fléau de Dieu / Philippe Guilhaume,"Guilhaume, Philippe (1942-1994). Auteur du texte",Collection : Les grands conquérants,1994,Attila (0395?-0453 ; roi des Huns); Huns,Éd. France-Empire (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k33349207
attila,"Attila, Mérovée et la grande rencontre / André Gabányi-Grosz","Gabányi-Grosz, André. Auteur du texte",Contient une table des matières,1977,,(Menton),https://gallica.bnf.fr/ark:/12148/bpt6k3384145p
attila,La France devant Attila / Aetius,Aetius. Auteur du texte,Contient une table des matières,1948,"France (1944-1958, 4e République)",(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3384742h
attila,"Ici le monde changea de maître (Attila) / Geneviève Dévignes,... ; avant-propos de J. H. Louwyck ; préface de Charles Lefebvre","Dévignes, Geneviève (1890-1983). Auteur du texte",Contient une table des matières,1953,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3374132s
attila,"La bataille de Troyes : 451, Attila dans les Gaules / J.-C. Niel","Niel, Jean-Camille (1882-1964). Auteur du texte",Contient une table des matières,1951,,(Troyes),https://gallica.bnf.fr/ark:/12148/bpt6k33883587
attila,"Ces fameux Champs catalauniques ! : nouvelle version de la bataille d'Attila localisée à Mauriac (Moirey) devenu Dierrey-Saint-Julien (Aube)... (Avec une bibliographie inédite (1951 à 1964) et une iconographie auboise de Saint-Loup...) / Gabriel Groley,... ; notes de Jean Amsler,...","Groley, Gabriel (1889-1991). Auteur du texte",Contient une table des matières,1964,"Attila (0395?-0453 ; roi des Huns); Bataille des Champs catalauniques (451); Dierrey-Saint-Julien; Loup, Saint",la Renaissance (Troyes),https://gallica.bnf.fr/ark:/12148/bpt6k3373917j
attila,"Attila dans l'herbe verte : rituel / Oleg Ibrahimoff ; compositions, Kevin Hurley","Ibrahimoff, Oleg (1926-2001). Auteur du texte",Contient une table des matières,1996,,(Chamarande),https://gallica.bnf.fr/ark:/12148/bpt6k33346310
attila,"La force physique, culture rationnelle, méthode Attila, méthode Sandow, méthode Desbonnet, la santé par les exercices musculaires mis à la portée de tous (5e éd.) / par le professeur Desbonnet,...","Desbonnet, Edmond (1868-1953). Auteur du texte",Appartient à l’ensemble documentaire : MnS000,1906,,Berger-Levrault (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5255890j
bataille des champs catalauniques,"Recherches sur un village du département de l'Aube, disparu. I, La bataille du ""Campus Mauriacus"" / par M. Forgeot-Tardy","Forgeot-Tardy. Auteur du texte; Morin, Louis (1866-1942). Auteur du texte; Piétresson de Saint-Aubin, Pierre (1895-1981). Auteur du texte",Comprend : Bibliographie de la bataille des Champs catalauniques,1928,Bataille des Champs catalauniques (451); Moirey (France),impr. J.-L. Paton (Troyes),https://gallica.bnf.fr/ark:/12148/bpt6k3390925q
